Title,Artist,Nationality,Lifespan,Image_URL,Image_path,Birth,Death,Year,Impressionist,Highly_Detailed,Human_Subject,Landscape,Abstract,Ornamental_Pattern,Animal_Subject,Architecture_Subject,Many_Colors
"Composition with Blue, Red, Yellow, and Black",Piet Mondrian,Dutch, 1872 - 1944,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Composition%20with%20Blue,%20Red,%20Yellow,%20and%20Black%20(1922).jpg","Composition with Blue, Red, Yellow, and Black (1922).jpg",1872,1944.0,1922.0,0.053836479783058167,0.012145962566137314,0.01822355017066002,0.16892753541469574,0.34396597743034363,0.09040366113185883,0.015515764243900776,0.20313608646392822,0.0938449576497078
Zpívající děvčata,Josef Čapek,Czech, 1887 – 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Zpívající%20děvčata%20(1936).jpg,Zpívající děvčata (1936).jpg,1887,1945.0,1936.0,0.28960752487182617,0.00183244445361197,0.002530396915972233,0.6200954914093018,0.06095890328288078,0.008876572363078594,0.0016133526805788279,0.0057525341399014,0.008732737973332405
53. Frise Du Tombeau D’ Amenheb (n° 90)…,Gustave Jéquier,Swiss, 1868-1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/53.%20Frise%20Du%20Tombeau%20D’%20Amenheb%20(n°%2090)…%20(1911).jpg,53. Frise Du Tombeau D’ Amenheb (n° 90)… (1911).jpg,1868,1946.0,1911.0,5.489455816132249e-06,0.00038215608219616115,2.9662589440704323e-05,4.4545635319082066e-05,0.000125970269436948,0.9989638328552246,4.112175520276651e-05,0.00011056887888116762,0.00029658532002940774
Variation,Alexej von Jawlensky,Russian, 1864-1941,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Variation%20(before%201921).jpg,Variation (before 1921).jpg,1864,1941.0,1921.0,0.5380194783210754,0.00416954280808568,0.0035391582641750574,0.2919665277004242,0.10358098149299622,0.005359193310141563,0.005612456705421209,0.0018741232343018055,0.045878469944000244
Ontwerp voor raam in het Noordertransept in de Dom te Utrecht 19,Richard Nicolaüs Roland Holst,Dutch, 1868 - 1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20voor%20raam%20in%20het%20Noordertransept%20in%20de%20Dom%20te%20Utrecht%2019%20(ca.%201878-1938).jpg,Ontwerp voor raam in het Noordertransept in de Dom te Utrecht 19 (ca. 1878-1938).jpg,1868,1938.0,1938.0,0.009931818582117558,0.010928023606538773,0.023388361558318138,0.4339474141597748,0.304426372051239,0.13896113634109497,0.020400237292051315,0.047431882470846176,0.010584834963083267
The Azores,Irene Weir,American, 1862–1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/The Azores%20(ca. 1923).jpg,The Azores (ca. 1923).jpg,1862,1944.0,1923.0,0.5231524705886841,7.153933256631717e-05,0.00043295748764649034,0.4679679572582245,0.0020304282661527395,0.00022809862275607884,0.00029478094074875116,0.0002857594517990947,0.005536029580980539
Landschap in de schemering,Willem Witsen,Dutch, 1860-1923,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Landschap%20in%20de%20schemering%20(c.%201884%20-%20c.%201887).jpg,Landschap in de schemering (c. 1884 - c. 1887).jpg,1860,1923.0,1884.0,0.03634244576096535,0.015110738575458527,0.055644914507865906,0.33048558235168457,0.37690842151641846,0.001015332411043346,0.028158245608210564,0.15550082921981812,0.000833407393656671
Two heads,Tadeusz Makowski,Polish, 1882-​1932,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Two%20heads%20(1920).jpg,Two heads (1920).jpg,1882,1932.0,1920.0,0.4933481514453888,0.06578370183706284,0.12142429500818253,0.18888670206069946,0.02969597652554512,0.03648969903588295,0.029081029817461967,0.00481544341892004,0.030474912375211716
Three Black and Five Grey Elements,Kazimir Malevich,Russian, 1879 – 1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Three%20Black%20and%20Five%20Grey%20Elements%20(1920).jpg,Three Black and Five Grey Elements (1920).jpg,1879,1935.0,1920.0,0.001467316411435604,0.05215016007423401,0.11477374285459518,0.0866294801235199,0.2363671362400055,0.18731161952018738,0.08067335933446884,0.2389737069606781,0.001653459039516747
Boer met ploeg en trekpaard,Leo Gestel,Dutch, 1881- 1941,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Boer%20met%20ploeg%20en%20trekpaard%20(1927).jpg,Boer met ploeg en trekpaard (1927).jpg,1881,1941.0,1927.0,0.035550620406866074,0.02464657463133335,0.05733736604452133,0.743977963924408,0.03219851851463318,0.011304446496069431,0.057451214641332626,0.03691057488322258,0.0006228062557056546
Vom Gestern,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Vom%20Gestern%20(1938).jpg,Vom Gestern (1938).jpg,1901,1949.0,1938.0,0.002518688328564167,0.1053527295589447,0.03067091479897499,0.12234821915626526,0.00976179726421833,0.004568861331790686,0.0033497666008770466,0.7206642031669617,0.0007648466853424907
Fishing Boats,Preston Dickinson,American, 1891-1930,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Fishing Boats%20(1918).jpg,Fishing Boats (1918).jpg,1891,1930.0,1918.0,0.4914308190345764,0.008169446140527725,0.0032886641565710306,0.45715874433517456,0.004460073076188564,0.0022193591576069593,0.00240985001437366,0.0222761332988739,0.008587002754211426
"Steigerend paard, bloem en kop (schets)",Leo Gestel,Dutch, 1881- 1941,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Steigerend%20paard,%20bloem%20en%20kop%20(schets)%20(1930).jpg","Steigerend paard, bloem en kop (schets) (1930).jpg",1881,1941.0,1930.0,0.0035256645642220974,0.056296803057193756,0.02837657369673252,0.40383991599082947,0.058961305767297745,0.09494566172361374,0.315147340297699,0.037471942603588104,0.0014348429394885898
Portrait Edmund Schaeffer,Albert Müller,Swiss, 1897 - 1926,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Portrait%20Edmund%20Schaeffer%20(1926).jpg,Portrait Edmund Schaeffer (1926).jpg,1897,1926.0,1926.0,0.03777576610445976,0.06847421824932098,0.30269575119018555,0.04043559730052948,0.3490658402442932,0.004629899747669697,0.09074924886226654,0.10492678731679916,0.0012468695640563965
Tinnsoldater,Else Hagen,Norwegian, 1914–2010,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Tinnsoldater%20(1945).jpg,Tinnsoldater (1945).jpg,1914,2010.0,1945.0,0.4897617697715759,0.0018729750299826264,0.040224187076091766,0.42713382840156555,0.009128888137638569,0.0006603351794183254,0.022639075294137,0.004880845546722412,0.0036980262957513332
Am 2,László Moholy-Nagy,Hungarian, 1895 - 1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Am%202%20(1925).jpg,Am 2 (1925).jpg,1895,1946.0,1925.0,0.004723815247416496,0.004509869962930679,0.00975637137889862,0.09254750609397888,0.7754156589508057,0.031516123563051224,0.004409349989145994,0.06641706824302673,0.010704266838729382
Atelier,Cyprián Majerník,Slovak, 1909 - 1945,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Atelier%20(1930–1939).jpg,Atelier (1930–1939).jpg,1909,1945.0,1939.0,0.23013938963413239,0.00915659498423338,0.07586687803268433,0.6142425537109375,0.03466343879699707,0.0024321312084794044,0.014275697059929371,0.012160656973719597,0.007062697317451239
Szene im Zimmer,Ernst Ludwig Kirchner,German, 1880-1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Szene%20im%20Zimmer%20(1920).jpg,Szene im Zimmer (1920).jpg,1880,1938.0,1920.0,0.0837261751294136,0.018948975950479507,0.24797524511814117,0.15423381328582764,0.2500569820404053,0.04729072004556656,0.051962874829769135,0.11380624771118164,0.03199886530637741
Štúdie stromov,Ján Novák,Slovak, 1921 – 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Štúdie%20stromov%20(1940–1944).jpg,Štúdie stromov (1940–1944).jpg,1921,1944.0,1944.0,0.005828091409057379,0.04718978330492973,0.06857264786958694,0.44313475489616394,0.025388462468981743,0.04341534152626991,0.27514809370040894,0.09102802723646164,0.0002948673500213772
Rosalinda=Lina Solo=Sängara,Adolf Wölfli,Swiss, 1864 – 1930,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Rosalinda=Lina%20Solo=Sängara%20(1905).jpg,Rosalinda=Lina Solo=Sängara (1905).jpg,1864,1930.0,1905.0,0.0002780385548248887,0.09333464503288269,0.018199138343334198,0.12023511528968811,0.04602966085076332,0.6490582227706909,0.013044224120676517,0.05916551500558853,0.0006554704741574824
Mandsportræt med hat,Henry Nielsen,Danish, 1907 - 1937,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Mandsportræt%20med%20hat%20(1931).jpg,Mandsportræt med hat (1931).jpg,1907,1937.0,1931.0,0.11733139306306839,0.0627913549542427,0.5742049813270569,0.0660528764128685,0.04835085570812225,0.012652034871280193,0.09661749750375748,0.021234655752778053,0.0007642511045560241
Besneeuwd plein met twee bomen,Dick Ket,Dutch, 1902 – 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Besneeuwd%20plein%20met%20twee%20bomen%20(1928).jpg,Besneeuwd plein met twee bomen (1928).jpg,1902,1940.0,1928.0,0.0016812869580462575,0.01029718667268753,0.018436864018440247,0.4672504961490631,0.012324048206210136,0.015342499129474163,0.02787594683468342,0.4462687075138092,0.000522966671269387
Abstracte compositie,Erich Wichmann,Dutch, 1890-1929,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Abstracte%20compositie%20(1918).jpg,Abstracte compositie (1918).jpg,1890,1929.0,1918.0,0.24663883447647095,0.013334324583411217,0.10485079139471054,0.1781858205795288,0.09708568453788757,0.0064985319040715694,0.33248186111450195,0.020364010706543922,0.0005600949516519904
"‘Historic Backs’, Second Series; Karl X of Sweden",Nils Kreuger,Swedish, 1858 - 1930,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/‘Historic%20Backs’,%20Second%20Series;%20Karl%20X%20of%20Sweden%20(1918).jpg","‘Historic Backs’, Second Series; Karl X of Sweden (1918).jpg",1858,1930.0,1918.0,0.0023018561769276857,0.4280315637588501,0.041277140378952026,0.36519280076026917,0.004123132210224867,0.08795088529586792,0.01659199595451355,0.05209128558635712,0.0024393503554165363
Variété -Tänzerin und Klavierspieler,Ernst Ludwig Kirchner,German, 1880-1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Variété%20-Tänzerin%20und%20Klavierspieler%20(ca.%201909).jpg,Variété -Tänzerin und Klavierspieler (ca. 1909).jpg,1880,1938.0,1909.0,0.6428377628326416,0.002719213953241706,0.024797586724162102,0.19544139504432678,0.023695126175880432,0.002135117305442691,0.008648223243653774,0.02777605876326561,0.07194948941469193
Hoffmannesque Scene,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Hoffmannesque%20Scene%20(1921).jpg,Hoffmannesque Scene (1921).jpg,1879,1940.0,1921.0,0.005303893703967333,0.00923942495137453,0.010906114242970943,0.6821651458740234,0.0330093614757061,0.11007476598024368,0.016929684206843376,0.1314799189567566,0.0008916242513805628
Collection decors et couleurs Pl.14,Georges Valmier,French, 1885 – 1937,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Collection%20decors%20et%20couleurs%20Pl.14%20(1930).jpg,Collection decors et couleurs Pl.14 (1930).jpg,1885,1937.0,1930.0,0.00630748737603426,0.03168310225009918,0.006386854685842991,0.05567954480648041,0.6683856248855591,0.06184371933341026,0.011216123588383198,0.14133775234222412,0.01715979166328907
"Composition rythmique, quatre éléments",Albert Gleizes,French, 1881 - 1953,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Composition%20rythmique,%20quatre%20éléments%20(1924-25).jpg","Composition rythmique, quatre éléments (1924-25).jpg",1881,1953.0,1925.0,0.4998904764652252,0.01074313372373581,0.02607482485473156,0.21114839613437653,0.1827201098203659,0.01229066215455532,0.006134635768830776,0.023010337725281715,0.027987387031316757
Soldiers’ carousel,Zygmunt Waliszewski,Polish, 1897-1936,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Soldiers’%20carousel%20(1917).jpg,Soldiers’ carousel (1917).jpg,1897,1936.0,1917.0,0.0365942120552063,0.041438449174165726,0.06898472458124161,0.6958047151565552,0.0751771554350853,0.023465856909751892,0.011873831041157246,0.04110381752252579,0.005557144060730934
Composition with Grid 1,Piet Mondrian,Dutch, 1872 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Composition%20with%20Grid%201%20(1918).jpg,Composition with Grid 1 (1918).jpg,1872,1944.0,1918.0,0.06439290940761566,0.020038487389683723,0.00751669704914093,0.04101784527301788,0.25269460678100586,0.467985063791275,0.003346998244524002,0.12666307389736176,0.016344333067536354
Untitled (J Under Fields; For Ernst Kallai)),László Moholy-Nagy,Hungarian, 1895 - 1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Untitled%20(J%20Under%20Fields;%20For%20Ernst%20Kallai))%20(1920).jpg,Untitled (J Under Fields; For Ernst Kallai)) (1920).jpg,1895,1946.0,1920.0,0.00424204533919692,0.020354263484477997,0.0077420989982783794,0.09873595833778381,0.1051778793334961,0.6750648021697998,0.010692485608160496,0.037274982780218124,0.04071545973420143
Public Duel,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Public%20Duel%20(1932).jpg,Public Duel (1932).jpg,1879,1940.0,1932.0,0.07537414133548737,0.015478599816560745,0.24410419166088104,0.053764212876558304,0.48032346367836,0.028889933601021767,0.07326877117156982,0.0278822910040617,0.0009143776842392981
Ohne Titel,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ohne%20Titel%20(1942).jpg,Ohne Titel (1942).jpg,1901,1949.0,1942.0,0.02762882597744465,0.004144902806729078,0.8234646320343018,0.01068979874253273,0.024679554626345634,0.00035592721542343497,0.006892052944749594,0.009837016463279724,0.0923072099685669
Die erhabene Seite,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Die%20erhabene%20Seite%20(1923).jpg,Die erhabene Seite (1923).jpg,1879,1940.0,1923.0,0.01095526572316885,0.01824009232223034,0.028331371024250984,0.14158231019973755,0.2835376560688019,0.27611660957336426,0.01689331606030464,0.19264760613441467,0.03169581666588783
Woman in a scarf,Mikuláš Galanda,Slovak, 1895 – 1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Woman%20in%20a%20scarf%20(1936-1937).jpg,Woman in a scarf (1936-1937).jpg,1895,1938.0,1937.0,0.31355080008506775,0.020224012434482574,0.09229820966720581,0.11215858161449432,0.24074088037014008,0.08785480260848999,0.08463623374700546,0.03633804991841316,0.012198355980217457
Improvisation 6 (African),Wassily Kandinsky,Russian, 1866 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Improvisation%206%20(African)%20(1909).jpg,Improvisation 6 (African) (1909).jpg,1866,1944.0,1909.0,0.8230534791946411,0.00012107369548175484,0.011050906032323837,0.13198213279247284,0.01681017316877842,0.00035118465893901885,0.0018950169906020164,0.0012460247380658984,0.013489973731338978
Restaurantscene,Edvard Munch,Norwegian, 1863 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Restaurantscene%20(1892).jpg,Restaurantscene (1892).jpg,1863,1944.0,1892.0,0.9904143214225769,0.00044409892871044576,0.00142865558154881,0.003790410468354821,0.0007025101222097874,0.00018866015307139605,0.00035948181175626814,0.001473443815484643,0.0011984864249825478
Het dagelijks brood,Constant Permeke,Belgian, 1886-1952,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Het%20dagelijks%20brood%20(1950-1951).jpg,Het dagelijks brood (1950-1951).jpg,1886,1952.0,1951.0,0.5438355803489685,0.006445464212447405,0.3330867886543274,0.06789356470108032,0.004575909115374088,0.0015235563041642308,0.035429708659648895,0.0046652089804410934,0.0025442743208259344
"Akt, hockende Frau",Christian Rohlfs,German, 1849-1938,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Akt,%20hockende%20Frau%20(1917).jpg","Akt, hockende Frau (1917).jpg",1849,1938.0,1917.0,0.7686101198196411,0.003516534576192498,0.029476622119545937,0.08286261558532715,0.05793885886669159,0.006387169007211924,0.0377376489341259,0.005509529262781143,0.007960840128362179
Maquettes de Théatre 13,Alexandra Exter,Ukrainian, 1882 – 1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Maquettes%20de%20Théatre%2013%20(1930).jpg,Maquettes de Théatre 13 (1930).jpg,1882,1949.0,1930.0,0.0023221801966428757,0.006633381824940443,0.02092173881828785,0.08923148363828659,0.7335240840911865,0.029673464596271515,0.022848498076200485,0.08199578523635864,0.012849326245486736
"Indgangen til Cassis, også kaldet Kirketårnet i Cassis",Emile Othon Friesz,French, 1879 – 1949,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Indgangen%20til%20Cassis,%20også%20kaldet%20Kirketårnet%20i%20Cassis%20(1909).jpg","Indgangen til Cassis, også kaldet Kirketårnet i Cassis (1909).jpg",1879,1949.0,1909.0,0.002123817801475525,0.00031425716588273644,8.071561751421541e-05,0.991740345954895,0.0002762771910056472,0.00012902649177704006,0.00018464925233274698,0.004900774452835321,0.0002500606933608651
Sun Through Tree II,Arthur Dove,American, 1880-1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Sun%20Through%20Tree%20II%20(1934).jpg,Sun Through Tree II (1934).jpg,1880,1946.0,1934.0,0.13642817735671997,0.014798657037317753,0.061493705958127975,0.47854480147361755,0.14464016258716583,0.016185425221920013,0.11249450594186783,0.024846507236361504,0.010568016208708286
"Composition in red, blue, green and yellow",Wassily Kandinsky,Russian, 1866 - 1944,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Composition%20in%20red,%20blue,%20green%20and%20yellow%20(1913).jpg","Composition in red, blue, green and yellow (1913).jpg",1866,1944.0,1913.0,0.05159240588545799,0.004817457869648933,0.007676238659769297,0.05076464265584946,0.6393054127693176,0.06923738867044449,0.01655139960348606,0.00425924826413393,0.15579572319984436
Ontwerp voor raam in het Noordertransept in de Dom te Utrecht 15,Richard Nicolaüs Roland Holst,Dutch, 1868 - 1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Ontwerp%20voor%20raam%20in%20het%20Noordertransept%20in%20de%20Dom%20te%20Utrecht%2015%20(ca.%201878-1938).jpg,Ontwerp voor raam in het Noordertransept in de Dom te Utrecht 15 (ca. 1878-1938).jpg,1868,1938.0,1938.0,0.017983585596084595,0.04550148919224739,0.11606653034687042,0.14009325206279755,0.3180573284626007,0.056187909096479416,0.037797968834638596,0.261504590511322,0.006807389203459024
De Profundis. Phantasien zu Trakls Dichtungen,Karl Wiener,Austrian, 1901-1949,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/De%20Profundis.%20Phantasien%20zu%20Trakls%20Dichtungen%20(1931).jpg,De Profundis. Phantasien zu Trakls Dichtungen (1931).jpg,1901,1949.0,1931.0,0.015012109652161598,0.007127110380679369,0.6695741415023804,0.13379381597042084,0.012782452628016472,0.0005037711816839874,0.014164518564939499,0.05717835947871208,0.08986382186412811
Mountain Landscape,Arnold Peter Weisz-Kubínčan,Slovak, 1898 - 1944,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Mountain%20Landscape%20(1940–1944).jpg,Mountain Landscape (1940–1944).jpg,1898,1944.0,1944.0,0.3557865023612976,0.0007177963852882385,0.002052920637652278,0.5771615505218506,0.038704678416252136,0.005703247617930174,0.0010325114708393812,0.003777656238526106,0.015063160099089146
Kermis,Constant Permeke,Belgian, 1886-1952,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Kermis%20(1921).jpg,Kermis (1921).jpg,1886,1952.0,1921.0,0.7467895746231079,0.007436050102114677,0.03641802817583084,0.16740091145038605,0.014110632240772247,0.002139532705768943,0.007283410988748074,0.008304521441459656,0.010117300786077976
"Skt. Adolf=Riesen=Eßkurial, Reykiawik, bei Marbach,=Wiggen; Kt. Luzern",Adolf Wölfli,Swiss, 1864 – 1930,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Skt.%20Adolf=Riesen=Eßkurial,%20Reykiawik,%20bei%20Marbach,=Wiggen;%20Kt.%20Luzern%20(1916).jpg","Skt. Adolf=Riesen=Eßkurial, Reykiawik, bei Marbach,=Wiggen; Kt. Luzern (1916).jpg",1864,1930.0,1916.0,2.8911141271237284e-05,0.22651924192905426,0.007944534532725811,0.0059320395812392235,0.0031766335014253855,0.7364112734794617,0.004572494421154261,0.0069874911569058895,0.008427382446825504
Dampfer vom Strand aus gesehen,Egon Schiele,Austrian, 1890-1918,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Dampfer%20vom%20Strand%20aus%20gesehen%20(1907).jpg,Dampfer vom Strand aus gesehen (1907).jpg,1890,1918.0,1907.0,0.7617789506912231,0.0003786873130593449,0.011707168072462082,0.21812930703163147,0.0013814419507980347,0.0003465412592049688,0.0013723865849897265,0.001484704902395606,0.003420849796384573
Konstruktion V,László Moholy-Nagy,Hungarian, 1895 - 1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Konstruktion%20V%20(1923).jpg,Konstruktion V (1923).jpg,1895,1946.0,1923.0,0.0011032576439902186,0.007613037712872028,0.02656618133187294,0.055565670132637024,0.4272299110889435,0.05175270885229111,0.03145001083612442,0.39797985553741455,0.0007394034182652831
Collection decors et couleurs Pl.20,Georges Valmier,French, 1885 – 1937,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Collection%20decors%20et%20couleurs%20Pl.20%20(1930).jpg,Collection decors et couleurs Pl.20 (1930).jpg,1885,1937.0,1930.0,0.00021169285173527896,0.002871573669835925,0.0007405426586046815,0.011274500750005245,0.06151710823178291,0.9092163443565369,0.0011007903376594186,0.004082956351339817,0.008984427899122238
Stillleben mit Sonnenblumen und Obstschale,Ernst Ludwig Kirchner,German, 1880-1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Stillleben%20mit%20Sonnenblumen%20und%20Obstschale%20(1913-1914).jpg,Stillleben mit Sonnenblumen und Obstschale (1913-1914).jpg,1880,1938.0,1914.0,0.09251128882169724,0.06406077742576599,0.09172677993774414,0.29897090792655945,0.12596841156482697,0.14128555357456207,0.09974163770675659,0.08412507176399231,0.0016095770988613367
Hoeing,Zolo Palugyay,Slovak, 1898-1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Hoeing%20(1925–1933).jpg,Hoeing (1925–1933).jpg,1898,1935.0,1933.0,0.7909624576568604,0.0005092055071145296,0.008168387226760387,0.15907356142997742,0.016895119100809097,0.0003031877859029919,0.002625935710966587,0.0044780331663787365,0.016984067857265472
Bay on the Coast of Fehmarn,Ernst Ludwig Kirchner,German, 1880-1938,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Bay%20on%20the%20Coast%20of%20Fehmarn%20(1913).jpg,Bay on the Coast of Fehmarn (1913).jpg,1880,1938.0,1913.0,0.32835665345191956,0.0005700592882931232,0.0006230570143088698,0.6615437269210815,0.0055734929628670216,0.0009798360988497734,0.001231300993822515,0.0004365746572148055,0.0006852856604382396
Standing Female Figure,Henri Gaudier-Brzeska,French, 1891–1915,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Standing%20Female%20Figure%20(1910%20-%201915).jpg,Standing Female Figure (1910 - 1915).jpg,1891,1915.0,1915.0,0.02135576121509075,0.02724933996796608,0.15364715456962585,0.11081681400537491,0.34308451414108276,0.04059520363807678,0.1625845730304718,0.139542356133461,0.001124285627156496
Gal Ab I,László Moholy-Nagy,Hungarian, 1895 - 1946,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Gal%20Ab%20I%20(1930).jpg,Gal Ab I (1930).jpg,1895,1946.0,1930.0,0.06578099727630615,0.04565538093447685,0.047726210206747055,0.1558760404586792,0.5475775599479675,0.04392687603831291,0.04106173664331436,0.04218463599681854,0.010210514068603516
"Untitled, Leaf XII",Lothar Schreyer,German, 1886-1966,"https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Untitled,%20Leaf%20XII%20(1920-1921).jpg","Untitled, Leaf XII (1920-1921).jpg",1886,1966.0,1921.0,0.006369933020323515,0.09985579550266266,0.0720471441745758,0.18712574243545532,0.041605450212955475,0.23103462159633636,0.021036973223090172,0.31787052750587463,0.023053884506225586
Eine Frau,Johannes Theodore Baargeld,German, 1892-1927,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Eine%20Frau%20(1920).jpg,Eine Frau (1920).jpg,1892,1927.0,1920.0,0.0012789269676432014,0.18961817026138306,0.09700721502304077,0.02534477785229683,0.13757480680942535,0.41828837990760803,0.05086856335401535,0.07894261181354523,0.0010765085462480783
Jumping Jack,Georges Valmier,French, 1885 – 1937,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Jumping%20Jack%20(1919).jpg,Jumping Jack (1919).jpg,1885,1937.0,1919.0,0.03664557635784149,0.03136351704597473,0.30608323216438293,0.06923800706863403,0.33589810132980347,0.025521716102957726,0.05450175702571869,0.09932822734117508,0.04141990840435028
Litoral Head,Amadeo de Souza-Cardoso,Portuguese, 1887 – 1918,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Litoral%20Head%20(c.1914-1915).jpg,Litoral Head (c.1914-1915).jpg,1887,1918.0,1915.0,0.08756951242685318,0.043420806527137756,0.18110957741737366,0.09083238244056702,0.4578409790992737,0.02278091199696064,0.05262482538819313,0.02185335010290146,0.04196769744157791
Staré stromy,Zolo Palugyay,Slovak, 1898-1935,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Staré%20stromy%20(1930).jpg,Staré stromy (1930).jpg,1898,1935.0,1930.0,0.2379630208015442,0.0009735749918036163,0.003693246515467763,0.673724889755249,0.03802099451422691,0.020660459995269775,0.004689209163188934,0.002518546301871538,0.017755990847945213
Abstract design based on flowers and berries,Maurice Pillard Verneuil,French, 1869-1942,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Abstract%20design%20based%20on%20flowers%20and%20berries%20(1900).jpg,Abstract design based on flowers and berries (1900).jpg,1869,1942.0,1900.0,3.6328707210486755e-05,0.00657661771401763,0.0010297602275386453,0.0005410136072896421,0.0022166480775922537,0.9858061671257019,0.0018755373312160373,0.0015695529291406274,0.00034832331584766507
Kunstgewerbliche Schmuckformen fur die Flache Pl 33,Christian Stoll,German, 20th Century,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Kunstgewerbliche%20Schmuckformen%20fur%20die%20Flache%20Pl%2033%20(1920).jpg,Kunstgewerbliche Schmuckformen fur die Flache Pl 33 (1920).jpg,1900,2000.0,1920.0,0.010685395449399948,0.018106158822774887,0.011371159926056862,0.08370334655046463,0.09252613037824631,0.6102323532104492,0.048268724232912064,0.11899050325155258,0.006116218864917755
Flamingos,Paul Altherr,Swiss, 1870-1928,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Flamingos%20(1913-15).jpg,Flamingos (1913-15).jpg,1870,1928.0,1915.0,0.7465294599533081,0.000323290703818202,0.02238803543150425,0.21743236482143402,0.005639083217829466,0.00018137281585950404,0.006299978122115135,0.0008121700957417488,0.0003942303010262549
Fighting scene from the comic-fantastic opera ‘the seafarer’,Paul Klee,German, 1879 - 1940,https://raw.githubusercontent.com/Corriande/algo-gallery-images/main/Fighting%20scene%20from%20the%20comic-fantastic%20opera%20‘the%20seafarer’%20(1923).jpg,Fighting scene from the comic-fantastic opera ‘the seafarer’ (1923).jpg,1879,1940.0,1923.0,0.09909139573574066,0.04143938422203064,0.06696232408285141,0.3737994432449341,0.1432429850101471,0.07037939131259918,0.09364105015993118,0.05990089476108551,0.051543135195970535
